Index,Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
,97,204,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,10-Over,"`` We positioned our two ships to the stern of the Japanese mother ship in order to prevent the whale being transferred on to the ship and we were successful in stopping that process for about 45-minutes , '' said Mr Rattenbury , describing a capture boat ramming the Greenpeace ship in an attempt to push it clear .",1,,6,0,ship,0.14,0.1414213562,0,0.9899494937,0,0.9899494937,0.1414213562
,97,204,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,10-Over,"`` We positioned our two ships to the stern of the Japanese mother ship in order to prevent the whale being transferred on to the ship and we were successful in stopping that process for about 45-minutes , '' said Mr Rattenbury , describing a capture boat ramming the Greenpeace ship in an attempt to push it clear .",1,,6,0,Greenpeace ship,0.14,0.316227766,0,0.9486832981,0,1,0
,97,204,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,10-Over,"`` We positioned our two ships to the stern of the Japanese mother ship in order to prevent the whale being transferred on to the ship and we were successful in stopping that process for about 45-minutes , '' said Mr Rattenbury , describing a capture boat ramming the Greenpeace ship in an attempt to push it clear .",1,,6,0,positioned,0.14,0.316227766,0,0.9486832981,0,0.8574929257,0.5144957554
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,number of whales caught by Norway has steadily increased,0.13,0,0.316227766,0.9486832981,0,0.8574929257,0.5144957554
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,whales,0.63,0.1414213562,0,0.9899494937,0,0.9899494937,0.1414213562
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,Norway,0.63,0,0,1,0,0.9486832981,0.316227766
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,steadily increased,0.25,0,0.1414213562,0.9899494937,0,0.8574929257,0.5144957554
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,whaling,0.25,0,0.316227766,0.9486832981,0,0.9899494937,0.1414213562
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,number of whales caught by Norway,0.13,0,0.316227766,0.9486832981,0,0.9486832981,0.316227766
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,rising,0.13,0,0,1,0,0.9899494937,0.1414213562
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,670 in 2003,0.13,0,0,1,0,0.9899494937,0.1414213562
,97,207,8496,Norwegian whaling season starts with highest quota in a decade,11-Over,"The number of whales caught by Norway has steadily increased since resumption of whaling in 1993 , with the 226 caught that year rising to over 500 in 1997 and 670 in 2003 .",1,,9,0,increased,0.13,0,0,1,0,0.9899494937,0.1414213562
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,to kick them along before they,0.33,0.8728715609,0.4364357805,0.2182178902,0,0.9284766909,0.3713906764
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,they actually take their swim out to sea,0.33,0.9284766909,0,0.3713906764,0.2294157339,0.6882472016,0.6882472016
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,take their swim out to sea,0.33,0.8,0,0.6,0,0.9284766909,0.3713906764
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,swim out to sea,0.33,0.8,0,0.6,0.1924500897,0.9622504486,0.1924500897
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,out to sea,0.67,0.6,0,0.8,0.1643989873,0.9863939238,0
,97,228,7290,"13 pilot whales returning to sea, off Western Australia",10-Over,`` I think the plan is that the vet will be there again [ today ] and will give them some vitamins to kick them along before they actually take their swim out to sea . '',1,,6,0,vet,0.33,0.6,0,0.8,0,1,0
,97,201,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,18-Over,"Greenpeace say over the next 2 years , 40 more fin whales will be added to the annual kill , along with 50 humpback whales .",1,,4,0,annual kill,0.5,0,0.9486832981,0.316227766,0.4082482905,0.4082482905,0.8164965809
,97,201,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,18-Over,"Greenpeace say over the next 2 years , 40 more fin whales will be added to the annual kill , along with 50 humpback whales .",1,,4,0,Greenpeace,0.5,0,0,1,0,1,0
,97,201,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,18-Over,"Greenpeace say over the next 2 years , 40 more fin whales will be added to the annual kill , along with 50 humpback whales .",1,,4,0,fin whales,0.5,0.1825741858,0.3651483717,0.9128709292,0.1414213562,0.9899494937,0
,97,201,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,18-Over,"Greenpeace say over the next 2 years , 40 more fin whales will be added to the annual kill , along with 50 humpback whales .",1,,4,0,40 more fin whales will be added to the annual kill along with 50 humpback whales,0.5,0,0.9899494937,0.1414213562,0.8164965809,0.4082482905,0.4082482905
,97,203,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,11-Over,He said the Japanese boat fought back with water cannons and one of several Greenpeace inflatables capsized in the wash .,1,,5,0,Greenpeace,0.77,0,0,1,0,1,0
,97,203,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,11-Over,He said the Japanese boat fought back with water cannons and one of several Greenpeace inflatables capsized in the wash .,1,,5,0,Japanese,0.44,0,0.1414213562,0.9899494937,0,0.9899494937,0.1414213562
,97,203,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,11-Over,He said the Japanese boat fought back with water cannons and one of several Greenpeace inflatables capsized in the wash .,1,,5,0,Japanese boat,0.33,0,0.1414213562,0.9899494937,0,0.9899494937,0.1414213562
,97,203,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,11-Over,He said the Japanese boat fought back with water cannons and one of several Greenpeace inflatables capsized in the wash .,1,,5,0,Japanese boat fought back,0.22,0,0.7071067812,0.7071067812,0,0.8574929257,0.5144957554
,97,203,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,11-Over,He said the Japanese boat fought back with water cannons and one of several Greenpeace inflatables capsized in the wash .,1,,5,0,Greenpeace inflatables capsized,0.22,0,0.8574929257,0.5144957554,0,0.7071067812,0.7071067812
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,stop the whales being killed,0.27,0.9922778767,0.1240347346,0,0.5070925528,0.1690308509,0.8451542547
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,whales,0.27,0,0,1,0,0.9615239476,0.2747211279
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,do everything,0.53,0.6246950476,0,0.7808688094,0.174077656,0.6963106238,0.6963106238
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,interfere,0.53,0.1690308509,0.8451542547,0.5070925528,0.1561737619,0.9370425713,0.3123475238
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,whaling process,0.27,0,0.7808688094,0.6246950476,0.1690308509,0.8451542547,0.5070925528
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,whaling,0.27,0,0.7808688094,0.6246950476,0.174077656,0.6963106238,0.6963106238
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,to interfere with the whaling process,0.27,0.8451542547,0.5070925528,0.1690308509,0.1690308509,0.5070925528,0.8451542547
,97,202,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,13-Over,"`` We 're going to do everything we can over the coming weeks to interfere with the whaling process , and stop the whales being killed , '' he said , `` our small boats will be putting themselves between the harpoon and the whale .",1,,8,0,We 're going to do everything we can over the coming weeks to interfere with the whaling process,0.27,0.894427191,0.4472135955,0,0.7427813527,0.3713906764,0.5570860145
,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,0,Japanese,0.5,0,0,1,0.1400280084,0.9801960588,0.1400280084
,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,0,Whaling,0.75,0,0.2747211279,0.9615239476,0.1561737619,0.9370425713,0.3123475238
,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,0,Japan,0.25,0,0,1,0.1400280084,0.9801960588,0.1400280084
,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,0,Japan,0.25,0,0,1,0.1400280084,0.9801960588,0.1400280084
,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,0,whale,0.25,0.1240347346,0,0.9922778767,0.1400280084,0.9801960588,0.1400280084
,97,179,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,15-Over,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission .,1,,4,0,Japan,0.63,0.3713906764,0,0.9284766909,0,0.9863939238,0.1643989873
,97,179,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,15-Over,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission .,1,,4,0,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission,0.21,0,0.9863939238,0.1643989873,0,0.3713906764,0.9284766909
,97,179,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,15-Over,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission .,1,,4,0,whaling,0.63,0.4364357805,0.2182178902,0.8728715609,0,0.9863939238,0.1643989873
,97,179,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,15-Over,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission .,1,,4,0,Whaling,0.42,0.6,0,0.8,0,0.9863939238,0.1643989873
,97,194,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,22-Over,"The area in which the Japanese fleet is hunting has been designated as the Antarctic Whale Sanctuary , in an effort to allow whale populations to recover after stocks were depleted during the commercial whaling of the last century .",1,,4,0,Japanese,0.63,0.2182178902,0.4364357805,0.8728715609,0,0.9863939238,0.1643989873
,97,194,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,22-Over,"The area in which the Japanese fleet is hunting has been designated as the Antarctic Whale Sanctuary , in an effort to allow whale populations to recover after stocks were depleted during the commercial whaling of the last century .",1,,4,0,Whale,0.32,0.4364357805,0.2182178902,0.8728715609,0,0.9863939238,0.1643989873
,97,194,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,22-Over,"The area in which the Japanese fleet is hunting has been designated as the Antarctic Whale Sanctuary , in an effort to allow whale populations to recover after stocks were depleted during the commercial whaling of the last century .",1,,4,0,whale,0.32,0.6,0,0.8,0,0.9863939238,0.1643989873
,97,194,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,22-Over,"The area in which the Japanese fleet is hunting has been designated as the Antarctic Whale Sanctuary , in an effort to allow whale populations to recover after stocks were depleted during the commercial whaling of the last century .",1,,4,0,whaling,0.63,0.4850712501,0.4850712501,0.7276068751,0,0.8,0.6
,97,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,,4,0,whales,0.76,0.1622214211,0.1622214211,0.9733285268,0.1622214211,0.9733285268,0.1622214211
,97,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,,4,0,whalers,0.38,0,0.7071067812,0.7071067812,0.1825741858,0.9128709292,0.3651483717
,97,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,,4,0,Greenpeace believes the fleet killed at least 25 whales,0.38,0,0.9486832981,0.316227766,0.4082482905,0.4082482905,0.8164965809
,97,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,,4,0,Greenpeace believes the fleet killed,0.38,0,0.9486832981,0.316227766,0.6396021491,0.6396021491,0.4264014327
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,whaling,0.26,0,0.316227766,0.9486832981,0,0.9899494937,0.1414213562
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Greenpeace Japan,0.38,0.1414213562,0,0.9899494937,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,whalers,0.38,0,0.7071067812,0.7071067812,0,0.9899494937,0.1414213562
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,whales,0.13,0.316227766,0,0.9486832981,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Southern Ocean Whale,0.13,0.316227766,0,0.9486832981,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,called upon the whalers to stop killing whales,0.26,0.5883484054,0.1961161351,0.7844645406,0.1622214211,0.9733285268,0.1622214211
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,leave,0.26,0,0,1,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,whaling vessels,0.13,0,0.7071067812,0.7071067812,0,0.9486832981,0.316227766
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Southern Ocean,0.51,0,0,1,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Greenpeace,0.26,0.1622214211,0.1622214211,0.9733285268,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Greenpeace Japan called upon the whalers to stop killing whales and leave,0.13,0.5144957554,0,0.8574929257,0.3651483717,0.9128709292,0.1825741858
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,radio call,0.13,0,0,1,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,called,0.13,0,0,1,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,Greenpeace Japan called,0.13,0.1414213562,0,0.9899494937,0,1,0
,97,192,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,14-Over,"In a radio call to the whaling vessels , from the bridge of the Arctic Sunrise , Yuko Hirono , of Greenpeace Japan called upon the whalers to stop killing whales `` and leave the internationally recognised Southern Ocean Whale Sanctuary . ''",1,,15,0,stop killing whales,0.26,0.7844645406,0.1961161351,0.5883484054,0.316227766,0.9486832981,0
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,WA Fisheries Department,0.41,0,0,1,0,1,0
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,jail,0.41,0,0.5144957554,0.8574929257,0,0.8574929257,0.5144957554
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,offence,0.41,0,0.7071067812,0.7071067812,0,0.9486832981,0.316227766
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,Fisheries Department,0.41,0,0,1,0,1,0
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,jail terms,0.41,0,0.7071067812,0.7071067812,0.3651483717,0.9128709292,0.1825741858
,97,276,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,,6,0,WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed,0.41,0.6396021491,0.4264014327,0.6396021491,0.4082482905,0.8164965809,0.4082482905
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,"captains were fined between $ 9,000 and $ 15,000",0.4,0,0.8574929257,0.5144957554,0.4264014327,0.6396021491,0.6396021491
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,fishing,0.53,0.1414213562,0,0.9899494937,0,1,0
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,Australian waters,0.67,0,0,1,0,1,0
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,"fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters",0.13,0.1961161351,0.7844645406,0.5883484054,0.4264014327,0.6396021491,0.6396021491
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,taking trochus shell,0.13,0,0.5144957554,0.8574929257,0,0.9899494937,0.1414213562
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,Australian,0.13,0,0,1,0,1,0
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,north-west coast,0.13,0,0,1,0,1,0
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,north-west,0.13,0,0,1,0,1,0
,97,252,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,,9,0,for fishing,0.13,0,0,1,0,1,0
,97,253,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,,4,0,caught fishing,0.38,0.2672612419,0.8017837257,0.5345224838,0.2357022604,0.9428090416,0.2357022604
,97,253,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,,4,0,Australian waters,0.76,0,0,1,0.1961161351,0.9805806757,0
,97,253,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,,4,0,caught fishing in Australian waters,0.38,0.2672612419,0.8017837257,0.5345224838,0.2672612419,0.5345224838,0.8017837257
,97,253,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,,4,0,fishing,0.38,0.1961161351,0,0.9805806757,0.2672612419,0.8017837257,0.5345224838
,97,250,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,,5,0,whale,0.73,0.1400280084,0.1400280084,0.9801960588,0,0.9615239476,0.2747211279
,97,250,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,,5,0,whale,0.58,0.1400280084,0.1400280084,0.9801960588,0,0.9615239476,0.2747211279
,97,250,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,,5,0,Albert bridge,0.15,0,0,1,0,1,0
,97,250,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,,5,0,Chelsea,0.29,0,0,1,0,0.9922778767,0.1240347346
,97,250,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,,5,0,but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea,0.15,0,0.9615239476,0.2747211279,0,0.6246950476,0.7808688094
,97,163,31479,Rescue teams try to save London whale,14-Over,"The whale sightings have captivated the British public , with spectators lining the banks of the Thames to take photographs and try and spot the whale .",1,,7,0,whale,0.25,0.5070925528,0.1690308509,0.8451542547,0.2747211279,0.9615239476,0
